date,prec,et,temp,tm
2010-04-28,7.32,1.714082909,29.57685989,28.87381256
2010-04-29,0.17,1.439588657,29.29169216,28.87381256
2010-04-30,2.65,1.726147847,28.72923898,28.87381256
2010-05-01,0.01,0.605153353,29.52136683,28.87381256
2010-05-02,1.32,1.337447523,29.62322057,28.87381256
2010-05-03,50.37,1.454951873,28.89604136,28.87381256
2010-05-04,6.54,1.390221763,27.07479876,28.87381256
2010-05-05,3.2,0.74506305,28.86977871,28.87381256
2010-05-06,16.51,1.502165634,28.04700864,28.87381256
2010-05-07,0.04,1.790316366,29.36142615,28.87381256
2010-05-08,0.08,1.709850997,30.70706839,28.87381256
2010-05-09,0.68,1.997210875,30.58201953,28.87381256
2010-05-10,0.93,1.863970818,29.95039175,28.87381256
2010-05-11,0.28,1.602089488,30.0754423,28.87381256
2010-05-12,2.01,1.328291101,29.24588473,28.87381256
2010-05-13,0,1.600130054,28.84080902,28.87381256
2010-05-14,0,1.475944851,28.95372136,28.87381256
2010-05-15,0.25,1.635521732,29.54887763,28.87381256
2010-05-16,0.29,1.612014801,30.39179176,28.87381256
2010-05-17,8.44,1.531240572,30.4484521,28.87381256
2010-05-18,2.54,1.822461716,30.79457872,28.87381256
2010-05-19,2.64,1.834031055,31.4012518,28.87381256
2010-05-20,8.61,1.693275261,29.76388108,28.87381256
2010-05-21,9.29,1.401926337,28.44809924,28.87381256
2010-05-22,9.38,1.349392643,28.25615677,28.87381256
2010-05-23,0.45,1.978803937,29.22491654,28.87381256
2010-05-24,2.18,1.569577714,29.6237335,28.87381256
2010-05-25,18.27,1.411605986,29.16480767,28.87381256
2010-05-26,4.06,1.115489312,28.53788873,28.87381256
2010-05-27,17.74,1.257028023,27.15741601,28.87381256
2010-05-28,0.07,1.058680639,28.33173027,28.87381256
2010-05-29,0.47,1.309607578,29.44950537,28.87381256
2010-05-30,4.58,1.467335964,29.23421024,28.87381256
2010-05-31,13.7,0.638967975,28.82341008,28.87381256
2010-06-01,4.61,1.114470513,28.63315353,28.87381256
2010-06-02,2.12,1.552790425,28.56257867,28.87381256
2010-06-03,7.77,1.455052032,28.46750658,28.87381256
2010-06-04,0,1.501409367,28.97347442,28.87381256
2010-06-05,3.66,1.554581378,29.32296916,28.87381256
2010-06-06,0.97,1.874257398,29.36985442,28.87381256
2010-06-07,0.01,1.809231532,29.21522601,28.87381256
2010-06-08,4.5,1.569196306,29.50631129,28.87381256
2010-06-09,4.65,1.498374547,28.0376142,28.87381256
2010-06-10,0.07,1.340918991,27.47432636,28.87381256
2010-06-11,0,1.627992926,28.60437567,28.87381256
2010-06-12,1.46,1.818336498,28.07672008,28.87381256
2010-06-13,0.93,1.240559463,27.39005663,28.87381256
2010-06-14,1.17,1.464012851,27.59992047,28.87381256
2010-06-15,24.68,1.66353674,28.32879189,28.87381256
2010-06-16,1.26,1.474807695,28.69629163,28.87381256
2010-06-17,0.63,0.989011039,28.80078961,28.87381256
2010-06-18,3.97,1.818899948,30.19699465,28.87381256
2010-06-19,1.7,1.576680182,28.94945312,28.87381256
2010-06-20,18.14,1.555083044,26.94120611,28.87381256
2010-06-21,7.85,0.985268163,29.03422471,28.87381256
2010-06-22,5.18,1.656708484,27.96021318,28.87381256
2010-06-23,0.44,1.517999157,28.50506403,28.87381256
2010-06-24,8.27,1.185866497,27.78257754,28.87381256
2010-06-25,0.24,1.265460042,28.70475141,28.87381256
2010-06-26,12.94,1.53659796,28.64368614,28.87381256
2010-06-27,1.45,1.154274306,28.18363215,28.87381256
2010-06-28,0,1.32758398,28.35541087,28.87381256
2010-06-29,26.56,1.525117066,28.44700623,28.87381256
2010-06-30,4.09,1.521302144,27.34480138,28.87381256
2010-07-01,10.33,1.662188467,28.13138231,28.87381256
2010-07-02,29.37,1.471582366,28.19493032,28.87381256
2010-07-03,0.26,1.506934292,28.80069308,28.87381256
2010-07-04,11.08,1.433761415,28.84280415,28.87381256
2010-07-05,3.11,1.356631329,27.72064545,28.87381256
2010-07-06,23.17,1.439554987,27.35886381,28.87381256
2010-07-07,21.34,1.609516733,27.47425272,28.87381256
2010-07-08,5.47,1.169990371,27.70685192,28.87381256
2010-07-09,7.64,1.435653439,28.60778971,28.87381256
2010-07-10,1.21,1.664212031,28.69991435,28.87381256
2010-07-11,4.47,1.204109649,28.66769791,28.87381256
2010-07-12,1.83,1.474458117,27.87304128,28.87381256
2010-07-13,6.75,1.462745091,27.64476879,28.87381256
2010-07-14,13.45,1.411074826,28.50906524,28.87381256
2010-07-15,14.09,1.326515112,27.03174424,28.87381256
2010-07-16,22.62,0.854669812,26.70136582,28.87381256
2010-07-17,0.03,1.341558246,26.8399242,28.87381256
2010-07-18,0.12,1.569860843,26.39572124,28.87381256
2010-07-19,0.01,1.567605649,27.69189479,28.87381256
2010-07-20,1.35,1.733822169,28.50006646,28.87381256
2010-07-21,0.86,1.72912277,28.49911433,28.87381256
2010-07-22,0.01,1.65663264,28.67459034,28.87381256
2010-07-23,8.61,1.565489452,29.07739258,28.87381256
2010-07-24,0.01,1.614985951,28.79428628,28.87381256
2010-07-25,0.04,2.000651437,30.30400915,28.87381256
2010-07-26,7.92,1.489643938,28.85570108,28.87381256
2010-07-27,8.62,1.418051898,28.5199274,28.87381256
2010-07-28,0.04,1.531616819,28.38113448,28.87381256
2010-07-29,1.07,1.242509033,28.22924164,28.87381256
2010-07-30,0.22,1.503594799,28.19740996,28.87381256
2010-07-31,16.14,1.477313239,27.80079576,28.87381256
2010-08-01,8.25,1.075793171,27.43616919,28.87381256
2010-08-02,0.26,1.320618135,28.22414405,28.87381256
2010-08-03,14.24,1.747859157,28.90963113,28.87381256
2010-08-04,17.88,1.44472752,27.38476438,28.87381256
2010-08-05,0,1.88671497,29.63815606,28.87381256
2010-08-06,0.12,1.53764577,28.64311707,28.87381256
2010-08-07,0.7,1.3711882,28.51636674,28.87381256
2010-08-08,0.2,1.57104201,27.96102779,28.87381256
2010-08-09,0.12,1.478687675,27.6496087,28.87381256
2010-08-10,0,1.532457764,29.59071106,28.87381256
2010-08-11,0,1.657962194,29.34325212,28.87381256
2010-08-12,4.81,1.659947351,28.55601932,28.87381256
2010-08-13,6.32,1.540664678,26.71449621,28.87381256
2010-08-14,1.86,1.743917389,27.70802344,28.87381256
2010-08-15,3.39,1.717895533,27.68239688,28.87381256
2010-08-16,0.18,1.369841383,27.00292416,28.87381256
2010-08-17,0.15,1.568134465,28.12901928,28.87381256
2010-08-18,1.72,1.708287964,26.87876594,28.87381256
2010-08-19,4.45,1.363117477,28.42499523,28.87381256
2010-08-20,0.56,1.455498015,26.69589289,28.87381256
2010-08-21,0,1.298596556,28.60488667,28.87381256
2010-08-22,0,1.603249582,28.40261616,28.87381256
2010-08-23,0,1.672076365,29.53373444,28.87381256
2010-08-24,0.34,1.747178246,28.59012083,28.87381256
2010-08-25,2.08,1.427620134,28.43585685,28.87381256
2010-08-26,4.92,1.491021214,28.98277281,28.87381256
2010-08-27,3.01,1.315246242,28.35286355,28.87381256
2010-08-28,2.26,1.852371539,28.58688809,28.87381256
2010-08-29,1.63,1.63074369,29.17311225,28.87381256
2010-08-30,0,1.386931401,29.57175034,28.87381256
2010-08-31,1.51,1.721082473,29.26306435,28.87381256
2010-09-01,26.57,1.477772304,28.45886248,28.87381256
2010-09-02,11.44,1.219133585,26.92821704,28.87381256
2010-09-03,0.01,0.834823845,27.35890644,28.87381256
2010-09-04,2.23,1.448933671,30.17212765,28.87381256
2010-09-05,6.29,1.477112461,27.3084711,28.87381256
2010-09-06,6.27,1.859538104,28.59450049,28.87381256
2010-09-07,3.82,1.855001561,27.37186357,28.87381256
2010-09-08,3.53,1.126388021,27.58155173,28.87381256
2010-09-09,0.4,1.731404615,27.77298188,28.87381256
2010-09-10,1.5,1.995510736,27.87797208,28.87381256
2010-09-11,0.05,0.672704901,28.31515702,28.87381256
2010-09-12,0.14,1.769975301,28.80806846,28.87381256
2010-09-13,0.02,1.508549768,29.35940055,28.87381256
2010-09-14,0.61,1.638265031,29.06688894,28.87381256
2010-09-15,0.71,1.423219283,29.19824304,28.87381256
2010-09-16,0.86,1.519402602,29.28036169,28.87381256
2010-09-17,2.5,1.694319772,29.10567744,28.87381256
2010-09-18,0.42,1.431941906,28.42984268,28.87381256
2010-09-19,0.09,1.689471546,29.24781876,28.87381256
2010-09-20,19.23,1.40773302,27.43155784,28.87381256
2010-09-21,12.16,1.277626493,27.7495139,28.87381256
2010-09-22,5.55,1.625312327,28.18184958,28.87381256
2010-09-23,7.79,1.662890934,28.32474891,28.87381256
2010-09-24,3.06,0.508475395,28.19257048,28.87381256
2010-09-25,5.72,1.0505458,27.87138442,28.87381256
2010-09-26,4.95,0.799243088,27.85973587,28.87381256
2010-09-27,10.49,1.51895243,28.09472641,28.87381256
2010-09-28,23.97,1.388755609,28.02759329,28.87381256
2010-09-29,5.04,1.804935517,29.06313892,28.87381256
2010-09-30,7.23,1.798439982,28.31560278,28.87381256
2010-10-01,9.36,1.632993252,28.70911167,28.87381256
2010-10-02,2.92,1.459538517,29.01842122,28.87381256
2010-10-03,1.26,1.424070544,29.49919043,28.87381256
2010-10-04,22.02,1.647003564,28.28551436,28.87381256
2010-10-05,1.96,1.098445595,27.96138275,28.87381256
2010-10-06,16.83,1.551505365,27.69103922,28.87381256
2010-10-07,1.48,0.919185587,29.81277785,28.87381256
2010-10-08,10.35,1.555043723,28.93632334,28.87381256
2010-10-09,1.79,1.458684458,28.05153536,28.87381256
2010-10-10,0.01,1.744817779,30.97244963,28.87381256
2010-10-11,0.02,2.14013621,30.40449125,28.87381256
2010-10-12,0.02,1.70658032,30.30548079,28.87381256
2010-10-13,0.01,1.643047752,30.0095382,28.87381256
2010-10-14,0.12,1.67345455,30.13848375,28.87381256
2010-10-15,0.92,1.56514643,29.16036957,28.87381256
2010-10-16,6.33,1.271112727,28.81044789,28.87381256
2010-10-17,5.53,1.455643561,28.13462658,28.87381256
2010-10-18,4.68,1.069909759,27.89192823,28.87381256
2010-10-19,1.92,1.344417121,28.08465677,28.87381256
2010-10-20,6.22,1.496652388,27.78469264,28.87381256
2010-10-21,10.82,1.154394558,27.7856626,28.87381256
2010-10-22,1.49,1.435634251,27.75889879,28.87381256
2010-10-23,1.34,1.44078107,28.14954479,28.87381256
2010-10-24,2.5,1.319974656,27.50378799,28.87381256
2010-10-25,1.86,1.439748246,26.98337911,28.87381256
2010-10-26,21.42,1.342900379,28.04735981,28.87381256
2010-10-27,20.86,1.576709664,28.65844414,28.87381256
2010-10-28,7.97,1.348797388,28.45516421,28.87381256
2010-10-29,0.88,1.226199105,27.79886269,28.87381256
2010-10-30,3.55,1.155274856,27.74480175,28.87381256
2010-10-31,9.11,1.363088466,28.38370075,28.87381256
2010-11-01,11.23,1.440636457,26.93130911,28.87381256
2010-11-02,10.05,0.361771152,28.30103919,28.87381256
2010-11-03,2.82,1.523874598,28.39371651,28.87381256
2010-11-04,1.54,1.136790696,28.02244694,28.87381256
2010-11-05,0.41,1.427867245,29.18597256,28.87381256
2010-11-06,43.83,1.328507778,28.79833545,28.87381256
2010-11-07,1.63,1.084167624,28.29596322,28.87381256
2010-11-08,0.74,1.26731511,27.34006858,28.87381256
2010-11-09,2.44,0.956225981,27.44654773,28.87381256
2010-11-10,12.12,1.25110295,27.95233881,28.87381256
2010-11-11,42.14,1.122965728,28.09528184,28.87381256
2010-11-12,0.95,1.169522886,27.35318529,28.87381256
2010-11-13,2.9,0.883548209,26.6147225,28.87381256
2010-11-14,7.63,1.101408814,27.14971815,28.87381256
2010-11-15,5.11,1.154899507,27.86223731,28.87381256
2010-11-16,1.25,1.515187562,27.94457635,28.87381256
2010-11-17,27.68,1.630263062,27.82398337,28.87381256
2010-11-18,2.86,1.197647815,26.79878569,28.87381256
2010-11-19,4.71,1.341313469,25.91905429,28.87381256
2010-11-20,6.73,1.514919395,27.12440797,28.87381256
2010-11-21,0.27,1.588505032,27.39797431,28.87381256
2010-11-22,9.84,1.462866302,27.86198895,28.87381256
2010-11-23,2.38,1.45349837,26.7522035,28.87381256
2010-11-24,5.37,1.419556906,27.50883167,28.87381256
2010-11-25,4.73,1.533925797,27.72452072,28.87381256
2010-11-26,1.17,1.330354891,27.6667075,28.87381256
2010-11-27,9.98,1.07355812,28.22150243,28.87381256
2010-11-28,9.6,1.27559922,26.25289257,28.87381256
2010-11-29,2.29,1.010278256,28.6591053,28.87381256
2010-11-30,0.33,1.398147422,29.01282896,28.87381256
2010-12-01,1.62,1.158199228,28.49662851,28.87381256
2010-12-02,4.66,0.847570595,27.49742975,28.87381256
2010-12-03,14.86,0.232763931,26.85066838,28.87381256
2010-12-04,27.21,0.703226838,27.41330648,28.87381256
2010-12-05,0.27,1.083416968,27.68738117,28.87381256
2010-12-06,0,0.846198951,28.37705301,28.87381256
2010-12-07,4.53,1.527374609,29.44969754,28.87381256
2010-12-08,5.36,1.363231186,27.70435059,28.87381256
2010-12-09,9.1,1.519117148,28.43189482,28.87381256
2010-12-10,1.9,1.133686115,28.34095541,28.87381256
2010-12-11,0.3,1.233206129,28.60499039,28.87381256
2010-12-12,0.88,1.310016613,29.31956064,28.87381256
2010-12-13,12.87,1.082997195,27.91752946,28.87381256
2010-12-14,1.76,1.101228177,27.49231765,28.87381256
2010-12-15,2.45,0.968215537,27.64322401,28.87381256
2010-12-16,8.66,1.025533846,27.79040371,28.87381256
2010-12-17,3.62,1.42247943,28.63357015,28.87381256
2010-12-18,7.32,1.352180869,28.19877573,28.87381256
2010-12-19,2.54,1.284139333,26.82083998,28.87381256
2010-12-20,4.26,1.307517594,27.09335471,28.87381256
2010-12-21,1.92,1.289279595,27.48984159,28.87381256
2010-12-22,0.93,1.330652501,27.52956275,28.87381256
2010-12-23,2.11,1.1842225,27.56424492,28.87381256
2010-12-24,70.41,1.209611207,27.12514931,28.87381256
2010-12-25,0.59,1.195870926,27.92001383,28.87381256
2010-12-26,31,1.280017877,28.34583919,28.87381256
2010-12-27,0.06,1.173029902,27.92780285,28.87381256
2010-12-28,0.72,1.253240212,28.14449282,28.87381256
2010-12-29,11.9,1.333094395,28.18813045,28.87381256
2010-12-30,0.01,1.569494892,28.96199841,28.87381256
2010-12-31,0.04,0.696524005,29.22111546,28.87381256
2011-01-01,0.27,1.530049525,29.42822857,28.87381256
2011-01-02,0.13,1.387507029,29.81137209,28.87381256
2011-01-03,10.03,1.363898066,29.28886118,28.87381256
2011-01-04,26.94,1.310243557,27.99277799,28.87381256
2011-01-05,26.71,1.097082378,26.64566102,28.87381256
2011-01-06,3.44,1.353461248,27.82091042,28.87381256
2011-01-07,3.33,1.368171147,28.67629808,28.87381256
2011-01-08,0.77,1.079872504,28.50493922,28.87381256
2011-01-09,3.66,1.2494412,28.5229453,28.87381256
2011-01-10,0.05,1.319735542,29.23565018,28.87381256
2011-01-11,0,1.503859228,30.26478823,28.87381256
2011-01-12,3.16,1.358484481,29.16964561,28.87381256
2011-01-13,5.6,1.488241417,30.89599939,28.87381256
2011-01-14,2.76,1.648849264,31.15739477,28.87381256
2011-01-15,1.18,1.466376595,30.48781187,28.87381256
2011-01-16,2.26,1.654969469,30.28070773,28.87381256
2011-01-17,0.16,1.295130726,29.35417488,28.87381256
2011-01-18,0.72,1.504703456,28.68928633,28.87381256
2011-01-19,0.18,1.387916517,29.12630917,28.87381256
2011-01-20,0.3,1.325880073,28.71082604,28.87381256
2011-01-21,0.55,1.141194354,28.57667274,28.87381256
2011-01-22,0.08,1.386504621,29.07836432,28.87381256
2011-01-23,0.08,1.451476208,28.75157603,28.87381256
2011-01-24,0.17,1.437327392,29.86659221,28.87381256
2011-01-25,0.57,1.801935781,30.63482651,28.87381256
2011-01-26,0.07,1.739474422,30.92830291,28.87381256
2011-01-27,0.66,1.595900471,29.00130673,28.87381256
2011-01-28,0.39,1.531335555,27.73343275,28.87381256
2011-01-29,0.67,1.397269044,28.3004707,28.87381256
2011-01-30,0.43,1.203337017,29.7934817,28.87381256
2011-01-31,0.11,1.781763144,30.11504338,28.87381256
2011-02-01,0.65,1.480465071,29.31708259,28.87381256
2011-02-02,0.01,1.355867109,30.68472204,28.87381256
2011-02-03,0.01,1.722875263,31.18631952,28.87381256
2011-02-04,1.4,1.919849144,30.96531422,28.87381256
2011-02-05,1.59,1.458269364,28.59476098,28.87381256
2011-02-06,3.78,1.05349686,28.91389446,28.87381256
2011-02-07,19.02,1.065928201,27.78813431,28.87381256
2011-02-08,5.78,1.067196421,26.81534651,28.87381256
2011-02-09,5.23,0.948012035,26.75218597,28.87381256
2011-02-10,0.73,1.456535504,26.85402926,28.87381256
2011-02-11,4.13,1.569714821,27.79950789,28.87381256
2011-02-12,14.57,1.32614916,27.62584755,28.87381256
2011-02-13,3.7,1.603300597,28.02622495,28.87381256
2011-02-14,12.93,0.545180239,27.35330243,28.87381256
2011-02-15,1.31,0.969573601,28.4583803,28.87381256
2011-02-16,24.45,1.591960588,28.37386596,28.87381256
2011-02-17,1.3,0.966987094,27.77739401,28.87381256
2011-02-18,1.47,1.691270929,27.96720048,28.87381256
2011-02-19,4.77,1.479287632,27.85082221,28.87381256
2011-02-20,5.46,1.577520204,27.72516435,28.87381256
2011-02-21,0.58,1.085737196,28.37450034,28.87381256
2011-02-22,1.39,1.496441309,27.94754731,28.87381256
2011-02-23,9.72,1.42177092,28.60974115,28.87381256
2011-02-24,13.45,1.023065263,26.95289554,28.87381256
2011-02-25,2.98,1.22875377,28.36716309,28.87381256
2011-02-26,0.82,2.098241064,29.16724713,28.87381256
2011-02-27,3.18,1.321877923,29.19017845,28.87381256
2011-02-28,6.43,1.383180125,28.50223541,28.87381256
2011-03-01,30.17,1.455695024,28.02952269,28.87381256
2011-03-02,1.77,0.750254314,27.20257033,28.87381256
2011-03-03,8.43,1.489880755,27.28173796,28.87381256
2011-03-04,4.96,1.882582725,26.8241917,28.87381256
2011-03-05,3.24,1.646675963,26.97563932,28.87381256
2011-03-06,10.95,1.236357007,27.18308166,28.87381256
2011-03-07,2.82,1.411665894,27.67257817,28.87381256
2011-03-08,6.68,1.798571942,28.12297467,28.87381256
2011-03-09,21.61,1.150255318,27.89511906,28.87381256
2011-03-10,7.93,1.27180907,26.93014458,28.87381256
2011-03-11,0.04,1.389013469,26.38792347,28.87381256
2011-03-12,0.01,1.535589927,27.41972883,28.87381256
2011-03-13,0.3,1.71047764,27.63964002,28.87381256
2011-03-14,0.12,1.644304724,27.39603578,28.87381256
2011-03-15,0.57,1.736822371,27.67571188,28.87381256
2011-03-16,0.25,1.658984727,27.43614698,28.87381256
2011-03-17,1.52,1.48633019,28.47319232,28.87381256
2011-03-18,8.67,1.419981386,28.29620548,28.87381256
2011-03-19,3.87,1.310955834,27.68532729,28.87381256
2011-03-20,14.2,1.561431159,27.5892862,28.87381256
2011-03-21,54.6,1.369209584,27.56369282,28.87381256
2011-03-22,0.69,1.177910886,27.12136191,28.87381256
2011-03-23,5.19,1.211884634,27.18983027,28.87381256
2011-03-24,1.58,1.523169369,28.29263524,28.87381256
2011-03-25,22.89,1.76468434,28.91695113,28.87381256
2011-03-26,1.92,1.43719871,28.44750923,28.87381256
2011-03-27,0.13,1.985939661,29.51694128,28.87381256
2011-03-28,4.36,1.927097643,28.71354315,28.87381256
2011-03-29,0.11,1.747308337,29.16947418,28.87381256
2011-03-30,0.01,1.686297711,30.12523349,28.87381256
2011-03-31,29.71,1.689519744,29.84651908,28.87381256
2011-04-01,1.88,1.645295459,29.78613421,28.87381256
2011-04-02,9.83,1.807219705,29.5346005,28.87381256
2011-04-03,0.41,1.329846634,29.13167833,28.87381256
2011-04-04,17.12,1.287277131,29.53864998,28.87381256
2011-04-05,9.44,1.666356297,27.95107402,28.87381256
2011-04-06,17.9,0.997958304,27.38960153,28.87381256
2011-04-07,5.52,1.575301067,27.29548204,28.87381256
2011-04-08,10.09,1.258647216,27.76318934,28.87381256
2011-04-09,4.03,1.592465058,27.3402132,28.87381256
2011-04-10,30.65,1.365510712,26.77084702,28.87381256
2011-04-11,5.24,1.187725312,27.22447192,28.87381256
2011-04-12,10.02,1.445470195,27.83276172,28.87381256
2011-04-13,6.27,1.382711203,27.46038966,28.87381256
2011-04-14,8.42,1.69014869,27.91296749,28.87381256
2011-04-15,26.28,1.329419378,27.73504075,28.87381256
2011-04-16,7.98,1.310193501,27.04819309,28.87381256
2011-04-17,13.32,1.417356957,27.62574657,28.87381256
2011-04-18,12.28,1.368005955,27.91347984,28.87381256
2011-04-19,19.62,1.18646598,26.69602448,28.87381256
2011-04-20,21.19,1.627335895,26.50201699,28.87381256
2011-04-21,1.86,1.571154789,27.06295399,28.87381256
2011-04-22,17.34,1.476564938,26.69128902,28.87381256
2011-04-23,4.95,1.441386167,27.89074671,28.87381256
2011-04-24,0.21,1.480729479,27.77133151,28.87381256
2011-04-25,23.83,1.813934705,28.25308918,28.87381256
2011-04-26,6.08,1.372278587,29.04915497,28.87381256
2011-04-27,6.5,1.629619147,28.38237158,28.87381256
2011-04-28,7.21,1.608872815,27.64765163,28.87381256
2011-04-29,0.29,1.301487248,28.16440891,28.87381256
2011-04-30,2.63,1.937563918,28.49159819,28.87381256
2011-05-01,19.2,1.393271567,28.30299298,28.87381256
2011-05-02,7.29,1.392814845,29.17725497,28.87381256
2011-05-03,24.88,1.812659929,29.19435893,28.87381256
2011-05-04,0.48,1.518764283,28.98321392,28.87381256
2011-05-05,0.54,1.402106076,28.35688042,28.87381256
2011-05-06,0.48,1.332580111,28.71093075,28.87381256
2011-05-07,0.96,1.49695141,28.40181291,28.87381256
2011-05-08,0.06,1.36907342,29.136372,28.87381256
2011-05-09,0.07,1.450828058,29.13880912,28.87381256
2011-05-10,0.07,1.442950148,29.91076446,28.87381256
2011-05-11,21.8,1.167001892,28.85759099,28.87381256
2011-05-12,3.52,1.501601247,28.77178996,28.87381256
2011-05-13,6.71,0.745633975,27.52397023,28.87381256
2011-05-14,18.79,0.690709379,27.22208934,28.87381256
2011-05-15,0.73,1.426896651,27.5497237,28.87381256
2011-05-16,1.78,1.676774855,28.01113259,28.87381256
2011-05-17,3.5,1.296720893,27.75072501,28.87381256
2011-05-18,0.13,1.769830674,27.38792409,28.87381256
2011-05-19,1.18,1.701925812,27.51345577,28.87381256
2011-05-20,0.07,1.560386636,27.85244337,28.87381256
2011-05-21,0.59,1.715902871,28.05343907,28.87381256
2011-05-22,19.87,1.403503425,27.77538306,28.87381256
2011-05-23,7.27,1.389410283,27.82723611,28.87381256
2011-05-24,2.39,1.495725762,28.01740989,28.87381256
2011-05-25,18.59,1.556121507,28.50640702,28.87381256
2011-05-26,4.71,1.599010659,28.24855648,28.87381256
2011-05-27,0.07,1.810108048,28.40255731,28.87381256
2011-05-28,1.15,1.161189121,28.59029789,28.87381256
2011-05-29,1.8,1.281711481,28.8758699,28.87381256
2011-05-30,0.53,1.458358733,28.79452573,28.87381256
2011-05-31,0.66,1.533517275,29.4317703,28.87381256
2011-06-01,0.71,1.367266095,28.40524568,28.87381256
2011-06-02,8.84,1.143499124,27.22527513,28.87381256
2011-06-03,19.67,0.818171352,27.08188091,28.87381256
2011-06-04,8.82,1.178401359,27.30602237,28.87381256
2011-06-05,0.51,1.745303991,28.8091598,28.87381256
2011-06-06,3.03,1.495821267,28.65129031,28.87381256
2011-06-07,12.43,1.379190156,28.07459861,28.87381256
2011-06-08,0.57,1.328158655,28.54677635,28.87381256
2011-06-09,0.49,1.124565246,29.91292259,28.87381256
2011-06-10,0.04,1.472143007,30.43804357,28.87381256
2011-06-11,0.05,1.783768433,29.65297197,28.87381256
2011-06-12,0.19,1.254546798,29.17166847,28.87381256
2011-06-13,0.17,1.517247129,29.77966439,28.87381256
2011-06-14,0.47,1.599229655,30.35294076,28.87381256
2011-06-15,0.01,1.16647212,27.90670211,28.87381256
2011-06-16,0.06,1.047416899,29.28149772,28.87381256
2011-06-17,2.41,1.308102547,28.39189204,28.87381256
2011-06-18,5.68,1.238977221,28.21977682,28.87381256
2011-06-19,2.2,1.514868385,28.41346554,28.87381256
2011-06-20,20.38,1.541798573,28.20215122,28.87381256
2011-06-21,8.15,1.550112673,29.18005028,28.87381256
2011-06-22,0.28,1.746567556,29.17722524,28.87381256
2011-06-23,6.29,1.523303194,29.24357052,28.87381256
2011-06-24,0.32,1.428645032,27.68994546,28.87381256
2011-06-25,25.11,1.447468952,28.78702346,28.87381256
2011-06-26,2.14,1.409424267,26.57580652,28.87381256
2011-06-27,1.24,1.653719498,27.57151094,28.87381256
2011-06-28,0.05,1.165033574,27.61127622,28.87381256
2011-06-29,1.42,1.67448786,30.33284905,28.87381256
2011-06-30,2.77,1.217772685,28.32094242,28.87381256
2011-07-01,0.98,1.370040744,27.95247009,28.87381256
2011-07-02,2.38,1.936125374,28.6055097,28.87381256
2011-07-03,11.96,1.309640797,28.08773047,28.87381256
2011-07-04,0.5,1.573195657,29.45503237,28.87381256
2011-07-05,0,1.40289364,28.82263342,28.87381256
2011-07-06,3.71,1.468720246,28.15295571,28.87381256
2011-07-07,0.17,1.424940522,26.85449568,28.87381256
2011-07-08,0,2.009316973,28.44432396,28.87381256
2011-07-09,0,1.660701231,29.57651843,28.87381256
2011-07-10,0.09,1.504032841,29.55688249,28.87381256
2011-07-11,2.55,1.61602395,28.1539917,28.87381256
2011-07-12,6.01,1.136053156,28.18893233,28.87381256
2011-07-13,9.43,1.350834956,27.33042822,28.87381256
2011-07-14,2,1.255318032,27.01750014,28.87381256
2011-07-15,29.91,1.266345463,27.03044321,28.87381256
2011-07-16,1.36,1.449239754,26.78005242,28.87381256
2011-07-17,3.89,1.889688477,27.9407235,28.87381256
2011-07-18,8.37,1.420222369,28.54431298,28.87381256
2011-07-19,1.1,1.454276128,29.32052224,28.87381256
2011-07-20,0.63,1.898271196,29.57157306,28.87381256
2011-07-21,2.6,1.799536457,29.41932599,28.87381256
2011-07-22,0,1.444469662,28.6462838,28.87381256
2011-07-23,0,1.613899814,28.53190801,28.87381256
2011-07-24,0,1.449781667,28.23639754,28.87381256
2011-07-25,0.03,1.173090719,28.02701198,28.87381256
2011-07-26,0.03,1.659190608,28.81832144,28.87381256
2011-07-27,0.02,1.426045404,29.03184224,28.87381256
2011-07-28,4.76,1.639911828,28.06404395,28.87381256
2011-07-29,11.58,1.09724569,26.79737357,28.87381256
2011-07-30,10.51,0.782452061,27.63468573,28.87381256
2011-07-31,2.37,1.68282345,28.64575174,28.87381256
2011-08-01,1,1.708368463,27.75652002,28.87381256
2011-08-02,2.06,1.471126105,29.00006363,28.87381256
2011-08-03,7.19,1.618603905,29.11851114,28.87381256
2011-08-04,0.12,1.321600425,29.17757401,28.87381256
2011-08-05,0.01,1.89249073,28.81758724,28.87381256
2011-08-06,0,1.509406609,28.78350266,28.87381256
2011-08-07,0,2.045023184,29.58176276,28.87381256
2011-08-08,0,1.934782734,30.22935122,28.87381256
2011-08-09,0,1.872371001,29.88053444,28.87381256
2011-08-10,0.01,1.818254128,29.33861441,28.87381256
2011-08-11,0.4,1.478242139,29.50560713,28.87381256
2011-08-12,7.22,1.802211437,29.91241354,28.87381256
2011-08-13,0,1.541189296,29.30856932,28.87381256
2011-08-14,0.75,1.454268635,28.15302637,28.87381256
2011-08-15,4.13,1.288135859,27.69079766,28.87381256
2011-08-16,1.21,1.634757539,27.7884897,28.87381256
2011-08-17,0.86,1.462471319,27.31074796,28.87381256
2011-08-18,1.14,1.434331875,28.55185605,28.87381256
2011-08-19,12.18,1.549734069,28.84509888,28.87381256
2011-08-20,7.04,1.54656682,28.41162795,28.87381256
2011-08-21,0.31,1.734334627,27.66347662,28.87381256
2011-08-22,1.05,1.710153777,28.16609696,28.87381256
2011-08-23,11.25,1.519949688,28.53476739,28.87381256
2011-08-24,4.79,1.330757797,27.64882819,28.87381256
